지역,일시,강수량,평균 일일 공기 온도(도),일일최소 온도(도),일일최대 온도(도),Regosol,Cambisol,Fluvisol,Arenosols,Solonchak,Rendzina,Podzols,Lithosols,Gleysols,Phaeozems,Ferralsols,Luvisol,Histosols,Acrisols,Andosols,Outcrops
문경,2018-02-01,29.7,-0.7,-13.9,14.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
문경,2017-12-01,18.2,-1.4,-13.1,10.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
문경,2017-01-01,6.4,-0.7,-10.7,12.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
문경,2019-01-01,0.1,-0.1,-10.5,9.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
목포,2017-08-01,201.8,27,18.2,34.5,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2017-07-01,138.2,27.2,22.5,33.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2018-08-01,246.2,28.7,22.4,36.7,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2018-07-01,67.6,27.7,20.7,35.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2018-09-01,151.4,22.3,14.3,30.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2017-09-01,109.4,22.2,13.1,30.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2017-06-01,28.5,21.9,13.9,29.6,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2018-06-01,162,22.6,15.5,31.7,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2017-10-01,62.7,16.7,5.6,28.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2018-05-01,89.3,18.2,10.7,27.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2017-05-01,14,18.7,11.2,28.7,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2018-04-01,169,13.7,2.3,24.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2019-05-01,122.9,18.1,7.8,28.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2018-10-01,138.4,15.5,7.3,26.2,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2017-04-01,46.5,13.6,4.3,23.1,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2017-11-01,1.4,9.1,0.9,19.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2018-11-01,51.1,10.6,2.6,18.7,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2019-04-01,86.3,12.3,2.5,26.2,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2018-12-01,38.3,3.7,-6.4,20.2,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2018-03-01,152.7,8.6,-2.2,22.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2019-03-01,38.5,7.7,0.4,19,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2017-02-01,32.3,3,-5.2,13.8,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2019-02-01,29.6,3.3,-4,13.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2017-12-01,45.3,2.6,-5.3,13.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2017-03-01,28.5,6.6,-1.1,16.9,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2018-02-01,39.3,1.1,-9.2,13.4,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2017-01-01,13.9,2.6,-6.5,13.2,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2018-01-01,58,0.1,-11.3,10.3,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
목포,2019-01-01,13.3,2.2,-4,9.7,0.1,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0
동해,2017-08-01,402.4,24.4,16.9,32.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2018-07-01,286,24.6,16,33.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2018-08-01,219.8,24.9,18.7,35.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2017-07-01,178.9,25.4,18.7,33.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2017-09-01,38.3,21.1,13,29.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2018-06-01,36.6,20.8,12.8,33.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2017-06-01,61.7,20.2,11.9,30.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2018-05-01,63.6,16.2,5.7,29.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2018-09-01,205.6,19.4,11.4,28.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2017-10-01,124.8,15.3,6.2,24.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2017-05-01,17.9,19.3,9.5,32.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2018-10-01,273.2,13.9,3.8,24.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2019-05-01,3.3,18.4,5.9,33.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2019-04-01,102.6,11.3,1.2,24.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2017-04-01,45.1,15.3,4.9,29.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2018-11-01,44.5,10.1,0.3,19.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2018-12-01,22.2,3.2,-8.4,14.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2018-04-01,131.8,13.5,2.3,29.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2017-11-01,31.2,9.1,-1.7,20.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2018-03-01,95.4,8.9,-2.4,25.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2019-03-01,51.5,8.4,0.4,20.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2017-03-01,40.8,8.2,-0.3,17.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2017-02-01,5.7,5,-4.7,17.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2017-01-01,34.9,3.2,-6.7,14.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2018-02-01,53.4,1.5,-10.3,12,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2017-12-01,4,2.4,-7.5,11.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2019-02-01,15.4,3.8,-5,12.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2018-01-01,4.4,0.9,-12.4,13.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동해,2019-01-01,14.3,2.8,-6,12.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2018-08-01,407.4,27.2,17.2,38.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2017-08-01,334.6,24.5,13.6,35.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2018-07-01,216.9,26.3,16,36.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2017-07-01,376.3,26,20.2,34.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2018-06-01,193.6,22.1,13.6,32.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2018-09-01,56.5,19.8,7.5,31.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2018-05-01,242.9,17.4,5.3,30.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2017-09-01,25.3,20.1,6.8,30.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2017-06-01,50.5,22.2,10.6,35.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2019-05-01,34.5,18.3,4.5,32.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2017-10-01,18.5,14.1,-0.9,27.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2017-05-01,22.7,18.4,6.9,30.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2019-04-01,34.8,11,-3.6,28.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2018-10-01,107.9,11.4,-1.4,25.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2018-04-01,125.9,12.4,-1.6,28.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2017-11-01,19,4.2,-9.2,19.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2018-03-01,38.7,7.4,-8.4,23.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2018-11-01,61.5,6.4,-5.7,20.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2017-04-01,67.5,13.2,0.5,28.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2018-12-01,11,-2,-15.5,12.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2019-03-01,32.5,5.7,-5.2,18.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2017-03-01,15.1,5.6,-7.3,21,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2017-02-01,15.1,-0.8,-11.8,12.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2017-12-01,29.6,-3.3,-16.6,9.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2017-01-01,15.5,-2.5,-14.9,13.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2019-02-01,26.7,-0.3,-11.3,14.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2018-02-01,30.7,-2.6,-16.9,11.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2018-01-01,7,-5.4,-20.4,9.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
동두천,2019-01-01,0.4,-2.4,-13,9.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2017-07-01,434.5,27.1,22.3,34,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2017-08-01,293.8,26,16,35.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2018-08-01,408.6,29,19.5,39.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2018-07-01,226.9,27.9,17.5,37.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2018-09-01,149.4,21.2,9.9,29.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2018-06-01,115.8,23.6,15.8,33.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2018-05-01,95.9,19.2,7.8,31,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2017-06-01,35.3,23.3,12,34.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2017-09-01,111.4,21.1,9.8,29.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2017-10-01,28.3,15.4,0.4,27,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2017-05-01,29.3,19.6,10.5,30.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2019-05-01,35.6,19.7,5.6,32.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2018-10-01,133.9,13,1.5,25.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2019-04-01,91.6,12.9,-1.1,29.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2018-04-01,155.3,13.9,0.8,30,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2018-11-01,49.8,8,-2.3,19.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2018-03-01,108.4,8.7,-6.2,24.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2017-11-01,15.1,6.4,-5.8,20.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2018-12-01,33.7,0.6,-11.1,15,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2017-04-01,77.7,14.5,1.9,28.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2019-03-01,33.7,7.7,-2.6,21,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2017-02-01,42,1.2,-9,15.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2019-02-01,46.3,2,-7.5,15.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2017-03-01,11.6,6.8,-3.7,19.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2017-12-01,33.5,-0.4,-11.4,12.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2018-02-01,40.5,-0.4,-13.9,13.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2017-01-01,15,-0.4,-11.8,14.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2018-01-01,23.9,-2.5,-16.3,11,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대전,2019-01-01,1.7,0,-8.6,9.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대구,2017-07-01,105.3,28,19.1,38.4,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2017-08-01,171.3,26.4,15.5,37,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2018-08-01,334.2,27.7,18.4,38.7,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2018-07-01,169.6,28.2,17.6,39.2,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2018-06-01,121.1,23.6,13.7,35.3,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2018-09-01,109,21,10.4,30.4,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2017-06-01,71.5,23.3,12.2,36.3,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2018-10-01,165.1,14.3,2.8,25.8,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2018-05-01,99.7,19.2,7.2,32,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2017-09-01,97.5,21.5,9.2,30.4,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2017-10-01,54.3,16.2,1.7,29.1,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2019-05-01,25.7,20.7,7.2,34.5,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2017-05-01,33.1,20.8,8.5,35.9,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2019-04-01,88,13.5,0.2,27.1,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2018-11-01,17.2,8.8,-2.7,21.2,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2017-04-01,53,15.7,2.1,31.1,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2018-03-01,98.7,9.2,-2.8,25.9,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2018-04-01,113,15,0.5,32,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2019-03-01,20.7,9.4,-1.5,24.2,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2018-12-01,23.8,2,-8.8,16.1,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2017-11-01,0.1,7.8,-3.5,22.2,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2017-02-01,25.7,3.2,-6.2,17.1,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2018-02-01,25.1,1.3,-10.9,15,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2017-03-01,38.4,7.9,-2.5,20.2,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2019-02-01,26.2,4,-4.7,15.7,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2017-12-01,11,0.7,-10.2,12.8,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2018-01-01,21.1,-0.9,-13.9,13.2,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2017-01-01,2.5,1.1,-9,13,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대구,2019-01-01,9.5,1.7,-7.2,12.5,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
대관령,2018-08-01,542.6,21.1,10.9,32.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2017-08-01,293.3,19.2,7.6,29.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2018-07-01,228,21.4,10.4,32.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2017-07-01,355.4,21.5,14.9,31.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2018-09-01,195.4,14.2,1.8,23.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2018-06-01,83.5,17.1,6.4,28.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2018-05-01,203,12.5,0.4,28.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2017-06-01,73,15.8,2.4,29,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2017-09-01,69.3,14.6,2.9,25.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2019-05-01,5.6,14.5,-3.6,29.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2017-10-01,53.3,9,-5.3,21.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2019-04-01,59.9,6.2,-8.4,24.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2017-05-01,31.6,13.8,1.5,26.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2018-10-01,158.4,6.9,-4.5,18.6,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2018-11-01,50.4,2.7,-9.2,16.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2018-12-01,21,-5,-20.3,11.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2018-03-01,72.9,2.3,-17.1,17.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2017-04-01,61.1,8.8,-3.4,23,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2018-04-01,128.7,8.1,-4.8,27.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2017-11-01,32.4,1.2,-15.3,14.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2019-03-01,48.5,1.6,-8,15,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2017-02-01,7.2,-4.3,-17.1,7.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2019-02-01,16.7,-3.3,-16.6,8.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2017-03-01,17.8,0.3,-10.4,12.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2017-01-01,22.3,-6.2,-21.1,6.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2018-01-01,4.3,-8.5,-24.4,3.9,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2018-02-01,43.2,-6.5,-23.4,5.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2017-12-01,8.6,-6.6,-20.5,4.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
대관령,2019-01-01,0.5,-5.6,-20.1,5.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
남해,2017-08-01,272.3,27.1,17.4,36.9,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2018-07-01,201,27.1,18.7,36.8,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2017-07-01,133.8,27.3,20.6,35.9,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2018-08-01,173.6,28,20.1,36.6,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2018-09-01,346.5,21.5,12.1,31.4,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2018-06-01,332,22.4,14.9,34.1,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2017-09-01,169.8,21.9,12,29.7,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2017-06-01,80.6,22.2,14.1,32.4,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2018-05-01,188.4,18.8,9.2,28.9,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2018-10-01,315.8,15.2,5.4,26.6,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2017-10-01,186.5,17.2,4.3,28.6,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2017-05-01,47.8,19.8,11.2,34.1,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2019-05-01,207.8,19.6,8.5,31.5,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2019-04-01,130.4,13.4,1.5,25.1,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2017-04-01,140.5,15.4,3.3,28.1,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2018-11-01,42.5,10.5,0.5,20.1,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2018-04-01,181.1,14.4,1.7,27.2,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2018-03-01,294,9.3,-2.1,23.1,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2017-11-01,0.5,9.9,-2.1,22.6,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2019-03-01,79.2,9.8,-0.5,21.4,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2018-12-01,50.6,4.4,-6.8,16.3,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2019-02-01,59.3,5.1,-4.8,16.3,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2017-02-01,56,4.3,-5.9,15.5,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2017-03-01,27.1,8.1,-1.9,19,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2017-12-01,28.2,2.6,-6.2,13,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2017-01-01,14.7,2.8,-9.1,15.1,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2018-02-01,49,2.9,-9.2,15.4,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2018-01-01,29.1,0.9,-9.9,13.8,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남해,2019-01-01,19.1,2.9,-5.4,12,0,0.5,0,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0,0
남원,2017-07-01,207.2,26.7,21,34.8,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
남원,2018-07-01,100,27.4,19.2,37.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
남원,2018-08-01,437,27.3,19,37.2,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
남원,2017-08-01,184.6,25.5,13.7,37,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
남원,2018-06-01,225.5,22.7,13.9,34.3,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
남원,2018-09-01,91.3,20.7,7.1,29.1,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
남원,2017-06-01,20.5,22,9.8,33.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
남원,2017-09-01,117.6,20.3,6.5,29.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
남원,2018-05-01,90.4,18.5,3.2,30.7,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
남원,2017-10-01,94.1,15.1,-1.8,28.4,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
